doc_id,title,feed,rank,rec_id,rec_title,rec_feed,cosine,same_topic
31,AirPods Max 2 体验：降噪更强声音更饱满，稳定更新的小升级,爱范儿,2,18,一款开放式耳机，怎么做到「降噪」的？｜韶音 OpenFit Pro 体验,爱范儿,0.9625,0
31,AirPods Max 2 体验：降噪更强声音更饱满，稳定更新的小升级,爱范儿,3,28,早报｜豆包大模型日均Token使用量破120万亿/广电行业组织发布AI换脸严正声明/任天堂前销售负责人：Switch 2涨价几乎不可避免,爱范儿,0.3412,0
31,AirPods Max 2 体验：降噪更强声音更饱满，稳定更新的小升级,爱范儿,4,37,苹果 50 年，什么都被抄走了，除了这一样,爱范儿,0.2998,0
31,AirPods Max 2 体验：降噪更强声音更饱满，稳定更新的小升级,爱范儿,5,29,11.98 万起，占了同级一半销量的小鹏 MONA M03，又加上了「图灵芯片」和「越级座舱」,爱范儿,0.2008,0
32,每天烧 120 万亿 Token，这是 AI 圈最新的凡尔赛,爱范儿,1,134,Skill限速怎么办？OpenClaw官宣和火山引擎共建ClawHub中国镜像站,雷锋网,0.594,0
32,每天烧 120 万亿 Token，这是 AI 圈最新的凡尔赛,爱范儿,2,28,早报｜豆包大模型日均Token使用量破120万亿/广电行业组织发布AI换脸严正声明/任天堂前销售负责人：Switch 2涨价几乎不可避免,爱范儿,0.527,0
32,每天烧 120 万亿 Token，这是 AI 圈最新的凡尔赛,爱范儿,3,128,引入LPU的英伟达，是在补强，还是在拆自己的护城河？｜GTC观察,雷锋网,0.4553,0
32,每天烧 120 万亿 Token，这是 AI 圈最新的凡尔赛,爱范儿,4,94,众筹300万美元的Agent盒子，想彻底解决你的算力焦虑,36氪,0.4547,0
32,每天烧 120 万亿 Token，这是 AI 圈最新的凡尔赛,爱范儿,5,165,一杯奶茶钱！阿里云“包月”畅用多款 AI 模型！跑 OpenClaw 任务、写代码再也不心疼,异次元软件世界,0.4163,0
33,获得 B 站 AI 创作大赛一等奖的 UP 主说，AI 对创意没有任何帮助，但价值在别处,爱范儿,1,102,阅文“AI拟真人大讲堂”：好故事才是AI时代的未来,36氪,0.6599,0
33,获得 B 站 AI 创作大赛一等奖的 UP 主说，AI 对创意没有任何帮助，但价值在别处,爱范儿,2,100,一款运营三年的模拟经营游戏，是如何活力依旧的？,36氪,0.5979,0
33,获得 B 站 AI 创作大赛一等奖的 UP 主说，AI 对创意没有任何帮助，但价值在别处,爱范儿,3,101,泡泡玛特，风光不再？,36氪,0.4269,0
33,获得 B 站 AI 创作大赛一等奖的 UP 主说，AI 对创意没有任何帮助，但价值在别处,爱范儿,4,142,科技爱好者周刊（第 391 期）：AI 的贫富分化,阮一峰的网络日志,0.3797,0
33,获得 B 站 AI 创作大赛一等奖的 UP 主说，AI 对创意没有任何帮助，但价值在别处,爱范儿,5,143,科技爱好者周刊（第 390 期）：没有语料，大模型就是智障,阮一峰的网络日志,0.3692,0
34,惹众怒！Anthropic 疯狂删库，他连夜爆改 Claude Code 源码拿下史上最快 10 万星,爱范儿,1,22,大翻脸！Anthropic 封杀 OpenClaw，龙虾之父：说服失败,爱范儿,0.8085,1
34,惹众怒！Anthropic 疯狂删库，他连夜爆改 Claude Code 源码拿下史上最快 10 万星,爱范儿,2,129,35岁大厂人自救：AI裁员潮下，Claude和小龙虾谁能帮我「续命」？,雷锋网,0.5209,0
34,惹众怒！Anthropic 疯狂删库，他连夜爆改 Claude Code 源码拿下史上最快 10 万星,爱范儿,3,208,越预警越被骂 AI三巨头陷入“奥本海默”死局,CNBeta,0.4721,0
34,惹众怒！Anthropic 疯狂删库，他连夜爆改 Claude Code 源码拿下史上最快 10 万星,爱范儿,4,142,科技爱好者周刊（第 391 期）：AI 的贫富分化,阮一峰的网络日志,0.465,0
34,惹众怒！Anthropic 疯狂删库，他连夜爆改 Claude Code 源码拿下史上最快 10 万星,爱范儿,5,79,:fire: SolonCode CLI v2026.4.5 发布（编程智能体）,开源中国,0.4308,0
35,十年时间，移动影像抵达「入海口」,爱范儿,1,43,vivo X300 Ultra 影像漫谈：最大的变化是变化很大,少数派,0.8203,1
35,十年时间，移动影像抵达「入海口」,爱范儿,2,140,千人千面，告别AI标准脸，阿里发布Wan2.7-Image,雷锋网,0.2689,0
35,十年时间，移动影像抵达「入海口」,爱范儿,3,178,爆料称PS5省电模式将限制CPU以匹配掌机硬件规格,CNBeta,0.2566,1
35,十年时间，移动影像抵达「入海口」,爱范儿,4,102,阅文“AI拟真人大讲堂”：好故事才是AI时代的未来,36氪,0.2196,0
35,十年时间，移动影像抵达「入海口」,爱范儿,5,203,印度一简易摩天轮超载倒塌：底座撕裂 近30人受伤,CNBeta,0.2196,0
36,早报｜国内五大手机厂商全线涨价/奇瑞宣布放1天春假，但要用年假来换/广州早茶新规：茶位费必须配茶、传统点心须24小时现制,爱范儿,1,28,早报｜豆包大模型日均Token使用量破120万亿/广电行业组织发布AI换脸严正声明/任天堂前销售负责人：Switch 2涨价几乎不可避免,爱范儿,0.6457,0
36,早报｜国内五大手机厂商全线涨价/奇瑞宣布放1天春假，但要用年假来换/广州早茶新规：茶位费必须配茶、传统点心须24小时现制,爱范儿,2,23,早报｜Slack粗暴切断大中华区服务引发用户不满/小米手机涨价，卢伟冰：内存涨价远超预期/三大外卖平台被约谈，6月落实食品安全新规,爱范儿,0.595,0
36,早报｜国内五大手机厂商全线涨价/奇瑞宣布放1天春假，但要用年假来换/广州早茶新规：茶位费必须配茶、传统点心须24小时现制,爱范儿,3,211,特斯拉Cybercab机舱曝光：无前备箱 内置超大储液罐,CNBeta,0.4738,0
36,早报｜国内五大手机厂商全线涨价/奇瑞宣布放1天春假，但要用年假来换/广州早茶新规：茶位费必须配茶、传统点心须24小时现制,爱范儿,4,0,美国科罗拉多州推出测均速相机系统,Solidot,0.472,1
36,早报｜国内五大手机厂商全线涨价/奇瑞宣布放1天春假，但要用年假来换/广州早茶新规：茶位费必须配茶、传统点心须24小时现制,爱范儿,5,142,科技爱好者周刊（第 391 期）：AI 的贫富分化,阮一峰的网络日志,0.3913,0
37,苹果 50 年，什么都被抄走了，除了这一样,爱范儿,1,26,苹果，Vibe Coding 最严厉的父亲,爱范儿,0.7015,0
37,苹果 50 年，什么都被抄走了，除了这一样,爱范儿,2,115,苹果首款折叠屏手机已在试产,36氪,0.6043,0
37,苹果 50 年，什么都被抄走了，除了这一样,爱范儿,3,47,被咬一口的世界，苹果 50 年的疯狂与奇迹,少数派,0.5862,0
37,苹果 50 年，什么都被抄走了，除了这一样,爱范儿,4,157,最新 Windows 11 ARM 系统原版 ISO 镜像下载 - 支持苹果 M 芯片 Mac 安装 (PD 虚拟机),异次元软件世界,0.5694,0
37,苹果 50 年，什么都被抄走了，除了这一样,爱范儿,5,202,官方提醒警惕苹果iMessage诈骗,CNBeta,0.5089,0
38,App+1｜装上它、然后忘掉它：用 ShotClean 自动化管理截图,少数派,1,76,Fedora 拒绝使用 systemd 管理用户环境变量提案,开源中国,0.5223,0
38,App+1｜装上它、然后忘掉它：用 ShotClean 自动化管理截图,少数派,2,82,Redis 自动化运维最佳实践,开源中国,0.3839,0
38,App+1｜装上它、然后忘掉它：用 ShotClean 自动化管理截图,少数派,3,46,派晚报：2026 年愚人节产品大赏,少数派,0.362,0
38,App+1｜装上它、然后忘掉它：用 ShotClean 自动化管理截图,少数派,4,26,苹果，Vibe Coding 最严厉的父亲,爱范儿,0.3249,1
38,App+1｜装上它、然后忘掉它：用 ShotClean 自动化管理截图,少数派,5,19,我的同事被炼化成 Skill 了,爱范儿,0.2908,1
39,愿君多修葺，此物最相思：从我的故事谈「数字遗产」保护,少数派,1,68,Node.js 25.9.0 发布,开源中国,0.5787,0
39,愿君多修葺，此物最相思：从我的故事谈「数字遗产」保护,少数派,2,46,派晚报：2026 年愚人节产品大赏,少数派,0.4769,0
39,愿君多修葺，此物最相思：从我的故事谈「数字遗产」保护,少数派,3,201,《帝国时代4》DLC岳飞传震撼来袭,CNBeta,0.3416,0
39,愿君多修葺，此物最相思：从我的故事谈「数字遗产」保护,少数派,4,214,意大利法院认定Netflix擅自涨价违法 可能要向用户退款,CNBeta,0.3338,1
39,愿君多修葺，此物最相思：从我的故事谈「数字遗产」保护,少数派,5,101,泡泡玛特，风光不再？,36氪,0.3104,0
40,买前必看：千问 AI 眼镜 G1 自费长测,少数派,1,135,阿里发布国产最强编程模型Qwen3.6-Plus,雷锋网,0.6329,0
40,买前必看：千问 AI 眼镜 G1 自费长测,少数派,2,122,阿里千问3.6Plus大模型登顶全球模型调用排行榜首,雷锋网,0.5077,0
40,买前必看：千问 AI 眼镜 G1 自费长测,少数派,3,130,全球权威大模型盲测榜单公布，阿里千问3.6登顶中国最强编程模型,雷锋网,0.4277,0
40,买前必看：千问 AI 眼镜 G1 自费长测,少数派,4,46,派晚报：2026 年愚人节产品大赏,少数派,0.3813,1
40,买前必看：千问 AI 眼镜 G1 自费长测,少数派,5,45,汇聚热爱，「2050 大会」少数派线下活动邀请你来参与,少数派,0.2662,0
41,本周看什么 | 最近值得一看的 9 部作品,少数派,1,12,AO3 结束公测,Solidot,0.4604,0
41,本周看什么 | 最近值得一看的 9 部作品,少数派,2,75,AIGC For Future 全球挑战赛正式启幕，OSChina 邀您直通日内瓦,开源中国,0.3552,0
41,本周看什么 | 最近值得一看的 9 部作品,少数派,3,46,派晚报：2026 年愚人节产品大赏,少数派,0.351,0
41,本周看什么 | 最近值得一看的 9 部作品,少数派,4,71,WebAgent ：基于 MCP 协议打造的智能应用 “超级路由器”,开源中国,0.3065,0
41,本周看什么 | 最近值得一看的 9 部作品,少数派,5,176,HBM难以生产 内存货将持续5年,CNBeta,0.2938,0
42,为了将网页变为应用程序，我们付出了多少努力？（一）,少数派,1,10,考古学家在北美发现距今至少 1.2 万年的骰子,Solidot,0.6501,1
42,为了将网页变为应用程序，我们付出了多少努力？（一）,少数派,2,183,10-3横扫世界第一 赵心童创历史包揽三冠 夺得斯诺克巡回锦标赛冠军,CNBeta,0.5854,0
42,为了将网页变为应用程序，我们付出了多少努力？（一）,少数派,3,118,OpenAI状态页显示：ChatGPT 网页版当前出现故障,36氪,0.3663,0
42,为了将网页变为应用程序，我们付出了多少努力？（一）,少数派,4,7,Gentoo GNU/Hurd 不是愚人节玩笑,Solidot,0.3326,1
42,为了将网页变为应用程序，我们付出了多少努力？（一）,少数派,5,26,苹果，Vibe Coding 最严厉的父亲,爱范儿,0.292,0
43,vivo X300 Ultra 影像漫谈：最大的变化是变化很大,少数派,1,35,十年时间，移动影像抵达「入海口」,爱范儿,0.8203,1
43,vivo X300 Ultra 影像漫谈：最大的变化是变化很大,少数派,2,46,派晚报：2026 年愚人节产品大赏,少数派,0.3788,0
43,vivo X300 Ultra 影像漫谈：最大的变化是变化很大,少数派,3,188,闲鱼大幅度提高专业卖家平台费率 销售智能手机费率从0.6%上涨到1.6%,CNBeta,0.2718,0
43,vivo X300 Ultra 影像漫谈：最大的变化是变化很大,少数派,4,191,Meta拟贷款30亿美元建设AI数据中心,CNBeta,0.1494,0
43,vivo X300 Ultra 影像漫谈：最大的变化是变化很大,少数派,5,39,愿君多修葺，此物最相思：从我的故事谈「数字遗产」保护,少数派,0.1343,0
44,派早报：Google 发布 Gemma 4 开源系列模型、智谱发布 GLM-5V-Turbo 多模态模型等,少数派,1,73,Google DeepMind 开源 Gemma 4,开源中国,0.7978,1
44,派早报：Google 发布 Gemma 4 开源系列模型、智谱发布 GLM-5V-Turbo 多模态模型等,少数派,2,16,Google 发布开放权重模型 Gemma 4,Solidot,0.679,1
44,派早报：Google 发布 Gemma 4 开源系列模型、智谱发布 GLM-5V-Turbo 多模态模型等,少数派,3,27,以小小小小胜大！Google 最强小模型刚刚发布，手机也能跑,爱范儿,0.6345,1
44,派早报：Google 发布 Gemma 4 开源系列模型、智谱发布 GLM-5V-Turbo 多模态模型等,少数派,4,28,早报｜豆包大模型日均Token使用量破120万亿/广电行业组织发布AI换脸严正声明/任天堂前销售负责人：Switch 2涨价几乎不可避免,爱范儿,0.4844,1
44,派早报：Google 发布 Gemma 4 开源系列模型、智谱发布 GLM-5V-Turbo 多模态模型等,少数派,5,59,谷歌：没人比我更懂 “不作恶”,开源中国,0.3076,1
45,汇聚热爱，「2050 大会」少数派线下活动邀请你来参与,少数派,1,99,元气森林2044创造营背后：创新要年轻，研发要更重 | 最前线,36氪,0.5505,0
45,汇聚热爱，「2050 大会」少数派线下活动邀请你来参与,少数派,2,215,女子坠崖被送医 爱犬独守原地7天 网友众筹用直升机救援,CNBeta,0.4294,0
45,汇聚热爱，「2050 大会」少数派线下活动邀请你来参与,少数派,3,159,100+ 款正版软件打折！Eagle / Xmind / Typora / UPDF 等你来选…,异次元软件世界,0.3775,0
45,汇聚热爱，「2050 大会」少数派线下活动邀请你来参与,少数派,4,125,瀚博通过UALink互联测试，GPU将全面兼容新一代超节点,雷锋网,0.2802,0
45,汇聚热爱，「2050 大会」少数派线下活动邀请你来参与,少数派,5,132,沙利文：阿里云位居中国金融智能体市场第一,雷锋网,0.2795,0
46,派晚报：2026 年愚人节产品大赏,少数派,1,39,愿君多修葺，此物最相思：从我的故事谈「数字遗产」保护,少数派,0.4769,0
46,派晚报：2026 年愚人节产品大赏,少数派,2,47,被咬一口的世界，苹果 50 年的疯狂与奇迹,少数派,0.4619,0
46,派晚报：2026 年愚人节产品大赏,少数派,3,40,买前必看：千问 AI 眼镜 G1 自费长测,少数派,0.3813,1
46,派晚报：2026 年愚人节产品大赏,少数派,4,43,vivo X300 Ultra 影像漫谈：最大的变化是变化很大,少数派,0.3788,0
46,派晚报：2026 年愚人节产品大赏,少数派,5,38,App+1｜装上它、然后忘掉它：用 ShotClean 自动化管理截图,少数派,0.362,0
47,被咬一口的世界，苹果 50 年的疯狂与奇迹,少数派,1,37,苹果 50 年，什么都被抄走了，除了这一样,爱范儿,0.5862,0
47,被咬一口的世界，苹果 50 年的疯狂与奇迹,少数派,2,46,派晚报：2026 年愚人节产品大赏,少数派,0.4619,0
47,被咬一口的世界，苹果 50 年的疯狂与奇迹,少数派,3,26,苹果，Vibe Coding 最严厉的父亲,爱范儿,0.3637,1
47,被咬一口的世界，苹果 50 年的疯狂与奇迹,少数派,4,63,美团发布原生多模态 LongCat-Next：当视觉和语音成为 AI 的母语,开源中国,0.3602,0
47,被咬一口的世界，苹果 50 年的疯狂与奇迹,少数派,5,202,官方提醒警惕苹果iMessage诈骗,CNBeta,0.3454,0
48,Notepad-- v3.7.1 已经发布，文本编辑器,开源中国,1,81,Visual Studio Code 1.114 发布,开源中国,0.5745,0
48,Notepad-- v3.7.1 已经发布，文本编辑器,开源中国,2,171,快到离谱！voidImageViewer 比图片还小的免费“极速看图”神器 (出自 Everything 团队),异次元软件世界,0.2899,1
48,Notepad-- v3.7.1 已经发布，文本编辑器,开源中国,3,67,DataGrip 2026.1 发布,开源中国,0.2731,0
48,Notepad-- v3.7.1 已经发布，文本编辑器,开源中国,4,157,最新 Windows 11 ARM 系统原版 ISO 镜像下载 - 支持苹果 M 芯片 Mac 安装 (PD 虚拟机),异次元软件世界,0.2519,1
48,Notepad-- v3.7.1 已经发布，文本编辑器,开源中国,5,152,微信官方推“龙虾” 插件 ClawBot！连接 OpenClaw，秒变 AI 好友,异次元软件世界,0.2495,1
49,【Ease UI】2026-04-06 组件更新：新增组件 xly-json-viewer json 查看器组件,开源中国,1,129,35岁大厂人自救：AI裁员潮下，Claude和小龙虾谁能帮我「续命」？,雷锋网,0.3775,0
49,【Ease UI】2026-04-06 组件更新：新增组件 xly-json-viewer json 查看器组件,开源中国,2,9,可再生能源新增装机容量占全球新增装机容量的八成以上,Solidot,0.3259,0
49,【Ease UI】2026-04-06 组件更新：新增组件 xly-json-viewer json 查看器组件,开源中国,3,82,Redis 自动化运维最佳实践,开源中国,0.2738,0
